event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department
EVT00144,2025-08-01 11:55:00,185.54.49.138,10.0.6.36,david,Failed Login,SSH,India,India,Device-47,Windows 10,Detected,High,16,No,None,5.9,Firewall,Sales
EVT00145,2025-08-01 12:00:00,75.178.88.216,10.0.9.70,john,USB Device Connected,TCP,India,India,Device-143,Windows 11,Success,Medium,0,No,CVE-2024-1045,4.5,HR-PC-01,Sales
EVT00146,2025-08-01 12:05:00,27.198.27.192,10.0.7.72,david,SQL Injection Attempt,SSH,India,India,Device-85,Linux,Success,Critical,0,No,CVE-2024-1045,4.0,Finance-PC-02,Sales
EVT00147,2025-08-01 12:10:00,82.74.179.249,10.0.2.157,john,Port Scan,HTTP,India,India,Device-56,Windows 10,Failed,Low,0,No,None,7.0,Finance-PC-02,IT
EVT00148,2025-08-01 12:15:00,96.164.143.102,10.0.0.100,david,USB Device Connected,SSH,India,India,Device-78,Linux,Blocked,Low,0,No,CVE-2023-1234,3.1,HR-PC-01,HR
EVT00149,2025-08-01 12:20:00,126.92.228.40,10.0.7.28,root,Failed Login,TCP,India,India,Device-138,Windows 10,Blocked,High,15,No,CVE-2024-2201,7.2,HR-PC-01,Sales
EVT00150,2025-08-01 12:25:00,101.111.85.62,10.0.8.52,root,SQL Injection Attempt,HTTP,India,India,Device-14,Windows 10,Success,High,0,No,CVE-2024-2201,4.2,WebServer,Finance
EVT00151,2025-08-01 12:30:00,153.209.107.202,10.0.4.233,john,SQL Injection Attempt,HTTPS,India,India,Device-102,Linux,Detected,High,0,No,CVE-2024-1045,0.1,HR-PC-01,HR
EVT00152,2025-08-01 12:35:00,157.163.196.53,10.0.4.25,david,Malware Detection,TCP,India,India,Device-90,Windows 11,Detected,High,0,Yes,CVE-2024-1045,1.1,Database-01,Finance
EVT00153,2025-08-01 12:40:00,84.141.106.50,10.0.2.43,root,Brute Force,HTTP,India,India,Device-38,Windows 11,Detected,High,18,No,CVE-2024-1045,4.3,HR-PC-01,Finance
EVT00154,2025-08-01 12:45:00,6.183.89.58,10.0.3.178,david,Phishing Email,SMB,India,India,Device-126,Windows 11,Success,Low,0,No,CVE-2024-1045,5.3,Firewall,HR
EVT00155,2025-08-01 12:50:00,36.143.178.252,10.0.1.99,david,Malware Detection,TCP,India,India,Device-136,Windows 10,Failed,High,0,Yes,CVE-2024-1045,2.1,WebServer,Finance
EVT00156,2025-08-01 12:55:00,210.96.36.205,10.0.1.209,admin,Login Success,SSH,India,India,Device-85,Windows 11,Detected,Medium,18,No,CVE-2023-1234,6.7,Database-01,Sales
EVT00157,2025-08-01 13:00:00,193.196.210.112,10.0.5.248,root,SQL Injection Attempt,HTTP,India,India,Device-51,Windows 11,Failed,Critical,0,No,CVE-2024-1045,2.4,Database-01,Sales
EVT00158,2025-08-01 13:05:00,146.48.27.45,10.0.8.2,admin,USB Device Connected,SSH,India,India,Device-72,Windows 10,Failed,Medium,0,No,CVE-2024-1045,7.0,HR-PC-01,Sales
EVT00159,2025-08-01 13:10:00,13.232.66.177,10.0.8.94,root,SQL Injection Attempt,TCP,India,India,Device-90,Windows 11,Failed,Critical,0,No,None,4.4,Database-01,IT
EVT00160,2025-08-01 13:15:00,74.12.241.164,10.0.0.124,admin,SQL Injection Attempt,SMB,India,India,Device-111,Windows 11,Detected,High,0,No,None,1.3,Finance-PC-02,Sales
EVT00161,2025-08-01 13:20:00,134.194.244.214,10.0.5.113,admin,Malware Detection,TCP,India,India,Device-54,Linux,Blocked,Critical,0,Yes,None,1.0,WebServer,HR
EVT00162,2025-08-01 13:25:00,177.44.1.132,10.0.6.234,john,Failed Login,TCP,India,India,Device-79,Windows 10,Success,High,18,No,CVE-2023-1234,5.6,Finance-PC-02,IT
EVT00163,2025-08-01 13:30:00,71.244.224.57,10.0.4.233,alice,Phishing Email,SSH,India,India,Device-114,Linux,Success,Low,0,No,CVE-2024-2201,5.1,Finance-PC-02,Sales
EVT00164,2025-08-01 13:35:00,47.164.203.195,10.0.10.178,david,Privilege Escalation,SMB,India,India,Device-153,Windows 10,Detected,Critical,0,No,CVE-2024-1045,3.1,WebServer,HR
EVT00165,2025-08-01 13:40:00,212.184.132.217,10.0.4.203,root,USB Device Connected,HTTPS,India,India,Device-36,Windows 11,Failed,Low,0,No,CVE-2023-1234,8.5,Finance-PC-02,Sales
EVT00166,2025-08-01 13:45:00,139.190.64.183,10.0.0.138,john,Phishing Email,HTTPS,India,India,Device-160,Windows 11,Detected,Medium,0,No,CVE-2024-2201,0.1,HR-PC-01,IT
EVT00167,2025-08-01 13:50:00,29.50.164.155,10.0.9.164,alex,Phishing Email,SMB,India,India,Device-115,Windows 11,Detected,Medium,0,No,CVE-2024-2201,5.9,WebServer,HR
EVT00168,2025-08-01 13:55:00,30.21.60.143,10.0.8.79,john,Brute Force,HTTP,India,India,Device-137,Windows 11,Failed,High,6,No,None,5.0,Firewall,Sales
EVT00169,2025-08-01 14:00:00,74.127.35.220,10.0.9.68,admin,Privilege Escalation,TCP,India,India,Device-111,Linux,Blocked,Critical,0,No,CVE-2023-1234,4.2,WebServer,HR
EVT00170,2025-08-01 14:05:00,9.219.212.91,10.0.5.131,john,Malware Detection,HTTP,India,India,Device-58,Windows 11,Success,Critical,0,Yes,CVE-2024-2201,0.7,Finance-PC-02,Finance
EVT00171,2025-08-01 14:10:00,40.195.54.123,10.0.10.188,root,Malware Detection,TCP,India,India,Device-121,Windows 10,Blocked,High,0,Yes,CVE-2024-2201,10.0,Database-01,HR
EVT00172,2025-08-01 14:15:00,202.195.234.138,10.0.0.34,john,File Access,SSH,India,India,Device-166,Windows 11,Blocked,Low,0,No,CVE-2023-1234,2.0,HR-PC-01,IT
EVT00173,2025-08-01 14:20:00,148.59.91.128,10.0.5.181,alex,Malware Detection,SMB,India,India,Device-163,Linux,Detected,High,0,Yes,CVE-2023-1234,5.5,Finance-PC-02,IT
EVT00174,2025-08-01 14:25:00,109.65.31.75,10.0.6.158,david,File Access,TCP,India,India,Device-52,Linux,Blocked,Low,0,No,CVE-2023-1234,6.0,HR-PC-01,IT
EVT00175,2025-08-01 14:30:00,40.132.12.144,10.0.10.188,admin,SQL Injection Attempt,HTTPS,India,India,Device-117,Windows 10,Success,Critical,0,No,CVE-2024-2201,1.4,WebServer,Sales
EVT00176,2025-08-01 14:35:00,123.66.200.126,10.0.3.131,admin,File Access,SSH,India,India,Device-16,Windows 10,Success,Low,0,No,CVE-2024-1045,6.7,Finance-PC-02,IT
EVT00177,2025-08-01 14:40:00,89.21.34.19,10.0.0.150,alice,Privilege Escalation,HTTPS,India,India,Device-79,Windows 11,Detected,Critical,0,No,CVE-2024-2201,8.5,Database-01,Finance
EVT00178,2025-08-01 14:45:00,84.119.127.163,10.0.3.80,alice,Port Scan,SMB,India,India,Device-83,Linux,Blocked,Low,0,No,None,6.6,HR-PC-01,HR
EVT00179,2025-08-01 14:50:00,221.82.43.67,10.0.6.52,john,Brute Force,HTTP,India,India,Device-142,Linux,Success,Critical,10,No,CVE-2023-1234,9.1,Database-01,HR
EVT00180,2025-08-01 14:55:00,56.205.57.180,10.0.4.198,john,Login Success,HTTPS,India,India,Device-131,Linux,Detected,Medium,10,No,None,0.7,Database-01,IT
EVT00181,2025-08-01 15:00:00,183.234.5.154,10.0.2.118,david,Port Scan,SMB,India,India,Device-29,Windows 11,Success,Medium,0,No,CVE-2024-1045,3.1,Firewall,Finance
EVT00182,2025-08-01 15:05:00,90.136.147.13,10.0.0.224,admin,Privilege Escalation,SSH,India,India,Device-11,Windows 11,Success,High,0,No,CVE-2024-2201,4.5,HR-PC-01,IT
EVT00183,2025-08-01 15:10:00,29.98.15.50,10.0.10.232,john,Malware Detection,SMB,India,India,Device-153,Linux,Success,Critical,0,Yes,CVE-2023-1234,9.8,WebServer,HR
EVT00184,2025-08-01 15:15:00,215.4.114.36,10.0.1.5,john,USB Device Connected,HTTPS,India,India,Device-148,Windows 11,Blocked,Low,0,No,CVE-2024-1045,4.0,Firewall,Finance
EVT00185,2025-08-01 15:20:00,139.197.206.136,10.0.8.137,david,SQL Injection Attempt,HTTPS,India,India,Device-23,Windows 11,Detected,High,0,No,CVE-2023-1234,1.3,Firewall,HR
EVT00186,2025-08-01 15:25:00,133.26.162.38,10.0.3.82,david,Port Scan,TCP,India,India,Device-105,Linux,Detected,Low,0,No,None,8.0,WebServer,HR
EVT00187,2025-08-01 15:30:00,140.199.139.152,10.0.0.56,john,Port Scan,HTTPS,India,India,Device-181,Windows 10,Blocked,Medium,0,No,None,9.3,HR-PC-01,HR
EVT00188,2025-08-01 15:35:00,59.45.107.123,10.0.2.14,alex,Port Scan,SSH,India,India,Device-73,Windows 11,Failed,Low,0,No,None,8.4,WebServer,Sales
EVT00189,2025-08-01 15:40:00,210.111.239.208,10.0.10.240,admin,USB Device Connected,SSH,India,India,Device-58,Windows 11,Failed,Low,0,No,CVE-2024-2201,5.1,Finance-PC-02,Finance
EVT00190,2025-08-01 15:45:00,217.226.133.242,10.0.6.92,david,File Access,SMB,India,India,Device-59,Windows 10,Success,Low,0,No,CVE-2024-1045,6.9,Firewall,Finance
EVT00191,2025-08-01 15:50:00,7.214.252.16,10.0.7.231,admin,Failed Login,HTTP,India,India,Device-117,Windows 10,Success,High,10,No,None,2.8,Firewall,Finance
EVT00192,2025-08-01 15:55:00,111.159.226.187,10.0.3.126,alex,Brute Force,SSH,India,India,Device-8,Linux,Blocked,Critical,3,No,CVE-2024-2201,2.6,Firewall,IT
EVT00193,2025-08-01 16:00:00,170.92.112.76,10.0.1.44,david,SQL Injection Attempt,HTTPS,India,India,Device-103,Linux,Detected,Critical,0,No,CVE-2023-1234,6.6,WebServer,Sales
EVT00194,2025-08-01 16:05:00,172.17.30.5,10.0.4.10,alice,Phishing Email,HTTPS,India,India,Device-46,Linux,Detected,Low,0,No,CVE-2024-2201,0.2,HR-PC-01,HR
EVT00195,2025-08-01 16:10:00,217.29.11.113,10.0.8.51,david,Malware Detection,HTTP,India,India,Device-46,Windows 11,Success,High,0,Yes,CVE-2023-1234,0.4,HR-PC-01,IT
EVT00196,2025-08-01 16:15:00,10.216.113.209,10.0.4.173,root,USB Device Connected,SSH,India,India,Device-49,Windows 11,Detected,Low,0,No,CVE-2023-1234,4.0,Finance-PC-02,Finance
EVT00197,2025-08-01 16:20:00,145.12.40.121,10.0.6.42,david,USB Device Connected,HTTP,India,India,Device-140,Linux,Failed,Medium,0,No,CVE-2024-2201,9.9,Finance-PC-02,Finance
EVT00198,2025-08-01 16:25:00,117.203.192.74,10.0.3.92,root,SQL Injection Attempt,SMB,India,India,Device-184,Linux,Failed,Critical,0,No,CVE-2024-2201,0.2,WebServer,Finance
EVT00199,2025-08-01 16:30:00,68.129.251.5,10.0.2.211,david,File Access,TCP,India,India,Device-57,Windows 11,Success,Low,0,No,CVE-2023-1234,0.6,WebServer,IT
EVT00200,2025-08-01 16:35:00,202.12.29.70,10.0.0.136,david,USB Device Connected,HTTP,India,India,Device-92,Linux,Detected,Medium,0,No,None,3.4,HR-PC-01,Sales
EVT00201,2025-08-01 16:40:00,22.117.225.144,10.0.5.254,david,File Access,SSH,India,India,Device-182,Linux,Detected,Medium,0,No,CVE-2024-2201,1.9,WebServer,Finance
EVT00202,2025-08-01 16:45:00,18.162.90.38,10.0.10.30,root,SQL Injection Attempt,HTTP,India,India,Device-123,Linux,Failed,Critical,0,No,CVE-2024-2201,6.2,Database-01,HR
EVT00203,2025-08-01 16:50:00,192.70.204.109,10.0.7.90,alex,Privilege Escalation,TCP,India,India,Device-137,Windows 11,Success,High,0,No,CVE-2024-2201,2.5,Database-01,Sales
EVT00204,2025-08-01 16:55:00,110.173.246.231,10.0.5.21,root,USB Device Connected,SMB,India,India,Device-15,Windows 11,Detected,Medium,0,No,CVE-2024-1045,0.9,WebServer,IT
EVT00205,2025-08-01 17:00:00,185.235.205.183,10.0.8.131,alice,Brute Force,HTTPS,India,India,Device-143,Windows 10,Success,High,12,No,CVE-2023-1234,2.4,HR-PC-01,HR
EVT00206,2025-08-01 17:05:00,162.193.28.75,10.0.5.198,alex,Phishing Email,TCP,India,India,Device-178,Linux,Detected,Low,0,No,CVE-2024-2201,5.8,Firewall,Finance
EVT00207,2025-08-01 17:10:00,150.228.49.109,10.0.6.189,admin,File Access,SMB,India,India,Device-5,Windows 11,Detected,Low,0,No,CVE-2024-2201,1.8,WebServer,HR
EVT00208,2025-08-01 17:15:00,157.210.85.202,10.0.9.121,alex,Privilege Escalation,HTTPS,India,India,Device-150,Linux,Blocked,Critical,0,No,None,7.8,Finance-PC-02,Sales
EVT00209,2025-08-01 17:20:00,117.201.64.129,10.0.10.21,root,Brute Force,SMB,India,India,Device-158,Windows 10,Blocked,High,12,No,CVE-2023-1234,7.3,HR-PC-01,HR
EVT00210,2025-08-01 17:25:00,32.130.4.249,10.0.1.214,alex,Privilege Escalation,TCP,India,India,Device-120,Windows 11,Detected,High,0,No,CVE-2024-1045,7.8,WebServer,HR
EVT00211,2025-08-01 17:30:00,28.49.19.149,10.0.10.30,admin,Failed Login,HTTPS,India,India,Device-107,Windows 11,Blocked,High,3,No,None,8.4,Finance-PC-02,HR
EVT00212,2025-08-01 17:35:00,126.87.180.213,10.0.9.102,root,Brute Force,SMB,India,India,Device-172,Windows 11,Blocked,Critical,16,No,None,9.3,WebServer,IT
EVT00213,2025-08-01 17:40:00,26.230.44.1,10.0.10.13,alex,Phishing Email,HTTPS,India,India,Device-141,Windows 10,Blocked,Medium,0,No,CVE-2023-1234,3.8,Database-01,Finance
EVT00214,2025-08-01 17:45:00,191.12.187.224,10.0.7.25,david,Brute Force,HTTP,India,India,Device-71,Windows 11,Blocked,Critical,8,No,CVE-2024-1045,3.3,Firewall,HR
EVT00215,2025-08-01 17:50:00,158.3.117.182,10.0.7.92,alex,Port Scan,HTTP,India,India,Device-105,Linux,Blocked,Low,0,No,CVE-2023-1234,9.0,Finance-PC-02,IT
EVT00216,2025-08-01 17:55:00,76.163.101.251,10.0.3.59,alex,Privilege Escalation,HTTP,India,India,Device-97,Windows 10,Blocked,High,0,No,None,10.0,Firewall,HR
EVT00217,2025-08-01 18:00:00,24.141.51.57,10.0.1.110,david,File Access,HTTP,India,India,Device-30,Linux,Detected,Medium,0,No,CVE-2024-1045,1.6,HR-PC-01,Finance
EVT00218,2025-08-01 18:05:00,65.76.15.57,10.0.4.237,david,SQL Injection Attempt,SMB,India,India,Device-138,Windows 11,Blocked,High,0,No,None,9.1,Database-01,HR
EVT00219,2025-08-01 18:10:00,59.37.218.177,10.0.5.177,alice,Privilege Escalation,HTTP,India,India,Device-28,Windows 11,Detected,Critical,0,No,CVE-2024-2201,5.7,Finance-PC-02,Finance
EVT00220,2025-08-01 18:15:00,104.141.180.158,10.0.1.238,david,Phishing Email,HTTP,India,India,Device-157,Windows 10,Blocked,Medium,0,No,CVE-2024-2201,7.2,WebServer,IT
EVT00221,2025-08-01 18:20:00,58.224.150.109,10.0.6.160,admin,Brute Force,TCP,India,India,Device-102,Windows 11,Failed,Critical,15,No,CVE-2023-1234,4.9,Finance-PC-02,HR
EVT00222,2025-08-01 18:25:00,168.158.18.221,10.0.4.76,john,USB Device Connected,HTTPS,India,India,Device-166,Linux,Blocked,Low,0,No,CVE-2023-1234,1.3,HR-PC-01,Finance
EVT00223,2025-08-01 18:30:00,80.150.254.77,10.0.4.41,alice,Malware Detection,HTTPS,India,India,Device-86,Windows 11,Blocked,High,0,Yes,CVE-2023-1234,8.8,Finance-PC-02,Sales
EVT00224,2025-08-01 18:35:00,99.20.47.150,10.0.3.249,alice,Brute Force,TCP,India,India,Device-134,Linux,Blocked,Critical,1,No,CVE-2023-1234,8.0,Firewall,Finance
EVT00225,2025-08-01 18:40:00,89.123.181.133,10.0.6.241,alex,Brute Force,HTTP,India,India,Device-134,Windows 11,Success,Critical,10,No,None,6.5,WebServer,HR
EVT00226,2025-08-01 18:45:00,158.107.219.75,10.0.10.43,admin,Privilege Escalation,TCP,India,India,Device-128,Windows 10,Success,Critical,0,No,CVE-2023-1234,2.9,WebServer,HR
EVT00227,2025-08-01 18:50:00,148.249.104.149,10.0.8.173,admin,SQL Injection Attempt,HTTPS,India,India,Device-163,Windows 10,Failed,High,0,No,CVE-2024-1045,5.2,Finance-PC-02,IT
EVT00228,2025-08-01 18:55:00,56.130.0.73,10.0.0.67,admin,File Access,HTTP,India,India,Device-159,Windows 10,Detected,Medium,0,No,CVE-2023-1234,3.1,HR-PC-01,IT
EVT00229,2025-08-01 19:00:00,210.130.106.33,10.0.0.173,david,USB Device Connected,SMB,India,India,Device-3,Linux,Blocked,Low,0,No,None,7.3,HR-PC-01,IT
EVT00230,2025-08-01 19:05:00,179.102.37.45,10.0.10.148,alex,Privilege Escalation,SSH,India,India,Device-136,Linux,Success,High,0,No,CVE-2024-1045,9.2,WebServer,IT
EVT00231,2025-08-01 19:10:00,196.89.27.190,10.0.6.168,david,Port Scan,HTTP,India,India,Device-41,Windows 11,Success,Medium,0,No,CVE-2023-1234,5.4,HR-PC-01,Finance
EVT00232,2025-08-01 19:15:00,66.198.126.172,10.0.4.159,alice,Malware Detection,HTTP,India,India,Device-183,Linux,Blocked,Critical,0,Yes,CVE-2024-2201,5.8,HR-PC-01,HR
EVT00233,2025-08-01 19:20:00,6.53.111.71,10.0.2.189,alice,Malware Detection,HTTP,India,India,Device-42,Linux,Success,Critical,0,Yes,CVE-2024-1045,3.9,HR-PC-01,HR
EVT00234,2025-08-01 19:25:00,197.16.78.185,10.0.7.241,david,Privilege Escalation,HTTPS,India,India,Device-94,Windows 10,Blocked,High,0,No,CVE-2024-1045,2.9,HR-PC-01,Finance
EVT00235,2025-08-01 19:30:00,201.182.72.100,10.0.0.19,alice,USB Device Connected,TCP,India,India,Device-199,Windows 10,Failed,Low,0,No,CVE-2023-1234,8.6,WebServer,Finance
EVT00236,2025-08-01 19:35:00,213.253.220.209,10.0.6.109,alice,SQL Injection Attempt,SMB,India,India,Device-185,Windows 10,Failed,Critical,0,No,CVE-2023-1234,8.6,HR-PC-01,IT
EVT00237,2025-08-01 19:40:00,187.82.172.234,10.0.5.146,david,Failed Login,SSH,India,India,Device-32,Windows 10,Success,High,13,No,CVE-2024-1045,1.1,Database-01,Sales
EVT00238,2025-08-01 19:45:00,176.68.112.159,10.0.1.178,alice,File Access,HTTPS,India,India,Device-130,Windows 10,Failed,Low,0,No,CVE-2023-1234,6.3,Finance-PC-02,HR
EVT00239,2025-08-01 19:50:00,175.127.67.31,10.0.4.249,root,Login Success,TCP,India,India,Device-2,Windows 10,Blocked,Low,6,No,None,9.3,Database-01,HR
EVT00240,2025-08-01 19:55:00,184.80.214.69,10.0.2.19,john,Failed Login,HTTP,India,India,Device-155,Windows 10,Failed,High,12,No,CVE-2023-1234,1.7,WebServer,Sales
EVT00241,2025-08-01 20:00:00,175.77.125.231,10.0.3.157,root,Malware Detection,HTTP,India,India,Device-141,Windows 10,Success,High,0,Yes,CVE-2024-2201,9.9,HR-PC-01,Finance
EVT00242,2025-08-01 20:05:00,121.221.113.238,10.0.2.142,root,Brute Force,TCP,India,India,Device-112,Linux,Detected,Critical,11,No,CVE-2024-1045,4.4,Firewall,Sales
EVT00243,2025-08-01 20:10:00,47.26.24.254,10.0.5.221,root,SQL Injection Attempt,SSH,India,India,Device-42,Linux,Detected,Critical,0,No,CVE-2024-2201,3.5,Finance-PC-02,HR
EVT00244,2025-08-01 20:15:00,138.144.106.33,10.0.9.57,alice,Port Scan,TCP,India,India,Device-171,Windows 11,Failed,Medium,0,No,CVE-2023-1234,5.1,HR-PC-01,Sales
EVT00245,2025-08-01 20:20:00,53.27.158.192,10.0.4.160,john,Login Success,SSH,India,India,Device-4,Windows 10,Blocked,Medium,13,No,CVE-2024-1045,6.5,Database-01,IT
EVT00246,2025-08-01 20:25:00,214.8.253.238,10.0.7.95,root,File Access,SSH,India,India,Device-8,Linux,Detected,Low,0,No,CVE-2023-1234,9.6,Firewall,IT
EVT00247,2025-08-01 20:30:00,216.102.161.10,10.0.2.113,alex,Port Scan,HTTP,India,India,Device-116,Windows 11,Failed,Low,0,No,CVE-2024-2201,9.9,Finance-PC-02,IT
EVT00248,2025-08-01 20:35:00,19.196.247.94,10.0.3.10,root,Port Scan,SSH,India,India,Device-57,Windows 10,Failed,Low,0,No,CVE-2024-1045,2.4,Firewall,Finance
EVT00249,2025-08-01 20:40:00,212.120.109.73,10.0.1.249,root,Privilege Escalation,TCP,India,India,Device-195,Windows 11,Blocked,Critical,0,No,None,7.9,Database-01,Sales
EVT00250,2025-08-01 20:45:00,105.71.22.203,10.0.2.82,alex,Port Scan,HTTPS,India,India,Device-116,Linux,Failed,Low,0,No,CVE-2023-1234,4.6,WebServer,Sales
EVT00251,2025-08-01 20:50:00,55.182.191.214,10.0.10.2,admin,SQL Injection Attempt,SSH,India,India,Device-195,Windows 10,Blocked,High,0,No,CVE-2024-1045,3.0,Database-01,Finance
EVT00252,2025-08-01 20:55:00,11.26.9.182,10.0.2.154,david,SQL Injection Attempt,HTTPS,India,India,Device-183,Windows 11,Blocked,High,0,No,CVE-2024-2201,9.6,Database-01,IT
EVT00253,2025-08-01 21:00:00,106.177.138.207,10.0.7.10,david,Brute Force,TCP,India,India,Device-79,Linux,Detected,Critical,7,No,CVE-2024-1045,5.2,Finance-PC-02,Finance
EVT00254,2025-08-01 21:05:00,207.77.243.182,10.0.2.238,alice,Login Success,TCP,India,India,Device-154,Windows 11,Failed,Low,4,No,CVE-2023-1234,1.4,HR-PC-01,HR
EVT00255,2025-08-01 21:10:00,177.59.65.199,10.0.0.153,alice,Brute Force,HTTPS,India,India,Device-91,Windows 11,Failed,High,0,No,None,8.0,Finance-PC-02,Sales
EVT00256,2025-08-01 21:15:00,101.218.184.201,10.0.7.90,alice,Privilege Escalation,SSH,India,India,Device-48,Windows 10,Success,Critical,0,No,CVE-2024-2201,2.3,WebServer,Sales
EVT00257,2025-08-01 21:20:00,21.237.1.250,10.0.10.63,john,Login Success,SSH,India,India,Device-189,Linux,Detected,Low,7,No,CVE-2024-2201,1.8,Database-01,HR
EVT00258,2025-08-01 21:25:00,85.177.44.32,10.0.8.60,john,Failed Login,HTTPS,India,India,Device-144,Linux,Detected,High,2,No,CVE-2023-1234,5.7,Database-01,HR
EVT00259,2025-08-01 21:30:00,91.94.252.157,10.0.1.117,david,Phishing Email,HTTP,India,India,Device-17,Windows 11,Blocked,Low,0,No,CVE-2024-2201,3.9,HR-PC-01,Finance
EVT00260,2025-08-01 21:35:00,49.210.177.135,10.0.7.89,alex,File Access,TCP,India,India,Device-115,Windows 10,Success,Low,0,No,CVE-2024-1045,9.5,Finance-PC-02,HR
EVT00261,2025-08-01 21:40:00,131.23.83.216,10.0.9.80,admin,Malware Detection,TCP,India,India,Device-69,Linux,Success,High,0,Yes,CVE-2024-1045,7.1,Firewall,Sales
EVT00262,2025-08-01 21:45:00,120.220.27.37,10.0.7.207,alice,Phishing Email,SMB,India,India,Device-75,Linux,Detected,Low,0,No,None,5.7,Database-01,HR
EVT00263,2025-08-01 21:50:00,17.185.94.16,10.0.3.49,admin,File Access,HTTPS,India,India,Device-61,Windows 11,Detected,Medium,0,No,CVE-2023-1234,1.7,Database-01,IT
EVT00264,2025-08-01 21:55:00,137.29.79.221,10.0.8.24,admin,Malware Detection,HTTP,India,India,Device-140,Windows 10,Failed,Critical,0,Yes,CVE-2024-2201,3.3,Database-01,IT
EVT00265,2025-08-01 22:00:00,106.182.21.141,10.0.0.219,alex,Privilege Escalation,SSH,India,India,Device-10,Linux,Blocked,Critical,0,No,CVE-2024-2201,9.3,Finance-PC-02,Finance
EVT00266,2025-08-01 22:05:00,76.61.5.183,10.0.1.109,admin,File Access,HTTP,India,India,Device-32,Linux,Success,Medium,0,No,CVE-2024-1045,4.7,WebServer,HR
EVT00267,2025-08-01 22:10:00,76.146.238.120,10.0.8.147,alex,SQL Injection Attempt,SMB,India,India,Device-54,Linux,Detected,High,0,No,CVE-2023-1234,0.8,WebServer,IT
EVT00268,2025-08-01 22:15:00,160.230.104.185,10.0.4.209,david,Privilege Escalation,HTTP,India,India,Device-165,Linux,Detected,Critical,0,No,CVE-2023-1234,8.4,Finance-PC-02,HR
EVT00269,2025-08-01 22:20:00,4.149.137.122,10.0.7.230,alice,Malware Detection,TCP,India,India,Device-152,Linux,Success,Critical,0,Yes,CVE-2024-1045,6.9,Finance-PC-02,HR
EVT00270,2025-08-01 22:25:00,187.90.197.109,10.0.5.135,john,File Access,TCP,India,India,Device-132,Linux,Failed,Low,0,No,None,5.8,Database-01,Sales
EVT00271,2025-08-01 22:30:00,35.10.231.112,10.0.10.173,root,Privilege Escalation,HTTPS,India,India,Device-112,Linux,Blocked,High,0,No,CVE-2024-1045,7.7,HR-PC-01,HR
EVT00272,2025-08-01 22:35:00,209.138.212.73,10.0.4.223,david,USB Device Connected,TCP,India,India,Device-29,Windows 10,Detected,Medium,0,No,CVE-2024-2201,5.2,Database-01,Finance
EVT00273,2025-08-01 22:40:00,66.127.210.216,10.0.0.173,david,Malware Detection,SSH,India,India,Device-58,Windows 11,Success,High,0,Yes,None,1.7,Firewall,Sales
EVT00274,2025-08-01 22:45:00,101.137.4.73,10.0.2.31,alex,Malware Detection,SSH,India,India,Device-73,Linux,Blocked,High,0,Yes,CVE-2023-1234,5.5,Database-01,IT
EVT00275,2025-08-01 22:50:00,209.221.56.238,10.0.0.92,alex,Brute Force,HTTPS,India,India,Device-79,Windows 11,Blocked,Critical,14,No,None,3.4,Firewall,HR
EVT00276,2025-08-01 22:55:00,71.86.146.253,10.0.8.87,root,Privilege Escalation,TCP,India,India,Device-179,Windows 11,Failed,Critical,0,No,CVE-2024-1045,3.8,HR-PC-01,Sales
