event_id,prediction,threat_type,confidence_score,anomaly_score,severity,model_version,prediction_timestamp,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,asset_id,criticality,criticality_score,vulnerability_id_vul,cve_id,vulnerability_name,severity_vul,cvss_score_vul,affected_asset,patch_available,status,mitre_id,technique_name,tactic,ioc_match,ioc_type,ioc_value,threat_name_ioc,threat_actor,ioc_confidence,threat_intelligence_score,severity_score,ml_confidence_score,asset_criticality_score,vulnerability_exposure_score,risk_score,risk_class,priority,correlation_id,correlated_event_count,is_correlated
EVT00056,Suspicious,Failed Login,30,-0.0031393084718481,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 04:35:00,34.229.15.230,10.0.4.191,john,Failed Login,HTTP,India,India,Device-95,Windows 10,Blocked,3,No,CVE-2023-1234,3.5,Firewall,IT,AST004,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,80,30.0,100.0,43.0,56.1,Moderate,3,CORR-0025,4,True
EVT00057,Suspicious,Login Success,50,-0.0051911018281265,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 04:40:00,209.160.213.77,10.0.5.91,alice,Login Success,HTTPS,India,India,Device-192,Linux,Success,16,No,,1.5,HR-PC-01,Finance,AST001,Medium,0.5,,,,,,,,,,,,False,,,,,0,0,80,50.0,50.0,0.0,42.5,Moderate,3,CORR-0022,6,True
EVT00058,Suspicious,Phishing Email,30,-0.0097633560693768,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 04:45:00,116.143.245.117,10.0.5.238,alex,Phishing Email,SSH,India,India,Device-21,Linux,Success,0,No,CVE-2024-1045,0.5,Finance-PC-02,Finance,AST002,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,30.0,75.0,95.0,56.5,Moderate,3,CORR-0023,1,False
EVT00059,Suspicious,Malware Detection,55,-0.0545382371745288,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 04:50:00,192.173.185.254,10.0.10.95,david,Malware Detection,HTTPS,India,India,Device-119,Linux,Blocked,0,Yes,CVE-2024-1045,0.3,HR-PC-01,HR,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,55.0,50.0,95.0,62.75,High,2,CORR-0022,6,True
EVT00060,Suspicious,Phishing Email,30,-0.0178526525012847,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 04:55:00,29.94.210.241,10.0.9.13,admin,Phishing Email,SMB,India,India,Device-175,Windows 10,Success,0,No,CVE-2024-1045,2.6,Firewall,IT,AST004,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,30.0,100.0,95.0,61.5,High,2,CORR-0025,4,True
EVT00061,Normal,Failed Login,15,0.0034168983231315,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:00:00,204.111.88.131,10.0.6.6,root,Failed Login,HTTPS,India,India,Device-125,Linux,Blocked,7,No,CVE-2024-1045,6.0,Database-01,Sales,AST005,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,30,15.0,100.0,95.0,50.25,Moderate,3,CORR-0024,2,True
EVT00062,Suspicious,USB Device Connected,30,-0.0019179721296318,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:05:00,140.96.246.186,10.0.1.209,alice,USB Device Connected,SSH,India,India,Device-52,Windows 11,Detected,0,No,CVE-2023-1234,0.8,Firewall,Sales,AST004,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,60,30.0,100.0,43.0,51.1,Moderate,3,CORR-0025,4,True
EVT00063,Suspicious,Login Success,75,-0.007131725164802,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:10:00,218.234.3.49,10.0.4.179,alex,Login Success,TCP,India,India,Device-139,Windows 11,Blocked,16,No,CVE-2024-2201,9.7,Firewall,Finance,AST004,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,75.0,100.0,75.0,73.75,High,2,CORR-0025,4,True
EVT00064,Suspicious,Port Scan,35,-0.0084642850709201,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:15:00,139.209.157.116,10.0.4.34,root,Port Scan,SSH,India,India,Device-151,Windows 11,Failed,0,No,CVE-2024-2201,6.4,Finance-PC-02,IT,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,60,35.0,75.0,75.0,53.75,Moderate,3,CORR-0026,3,True
EVT00065,Normal,SQL Injection Attempt,5,0.0220683525696687,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:20:00,73.9.46.237,10.0.1.217,admin,SQL Injection Attempt,SSH,India,India,Device-69,Windows 10,Blocked,0,No,CVE-2024-2201,6.4,Finance-PC-02,Finance,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,30,5.0,75.0,75.0,38.75,Medium,4,CORR-0026,3,True
EVT00066,Suspicious,File Access,35,-0.0078077824443119,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:25:00,206.59.247.91,10.0.2.107,john,File Access,TCP,India,India,Device-45,Windows 10,Blocked,0,No,CVE-2024-1045,5.9,HR-PC-01,Sales,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,35.0,50.0,95.0,52.75,Moderate,3,CORR-0027,1,False
EVT00067,Suspicious,Privilege Escalation,30,-0.0109127252932543,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:30:00,74.215.140.111,10.0.5.199,david,Privilege Escalation,HTTP,India,India,Device-184,Windows 10,Detected,0,No,CVE-2023-1234,0.9,Database-01,HR,AST005,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,30.0,100.0,43.0,56.1,Moderate,3,CORR-0024,2,True
EVT00068,Suspicious,Brute Force,35,-0.0157357887618447,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:35:00,7.52.129.40,10.0.7.199,admin,Brute Force,SSH,India,India,Device-167,Linux,Failed,0,No,,4.3,WebServer,HR,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,80,35.0,75.0,0.0,43.75,Moderate,3,CORR-0028,1,False
EVT00069,Suspicious,Port Scan,35,-0.0092608005712372,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:40:00,89.24.52.189,10.0.8.174,david,Port Scan,TCP,India,India,Device-68,Linux,Blocked,0,No,CVE-2024-1045,4.8,WebServer,HR,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,35.0,75.0,95.0,57.75,Moderate,3,CORR-0030,2,True
EVT00070,Suspicious,Failed Login,50,-0.0124526691368744,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:45:00,222.199.63.172,10.0.7.76,alex,Failed Login,SMB,India,India,Device-128,Windows 10,Success,19,No,CVE-2023-1234,1.1,Finance-PC-02,HR,AST002,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,80,50.0,75.0,43.0,56.1,Moderate,3,CORR-0026,3,True
EVT00071,Suspicious,Brute Force,55,-0.0391683425601113,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:50:00,107.147.252.163,10.0.8.234,john,Brute Force,SMB,India,India,Device-87,Windows 10,Success,0,No,CVE-2024-2201,9.3,HR-PC-01,IT,AST001,Medium,0.5,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,55.0,50.0,75.0,58.75,Moderate,3,CORR-0031,5,True
EVT00072,Suspicious,Port Scan,30,-0.0164967386186694,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 05:55:00,77.51.117.131,10.0.4.70,alex,Port Scan,HTTP,India,India,Device-106,Windows 11,Failed,0,No,CVE-2024-2201,2.0,Firewall,IT,AST004,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,60,30.0,100.0,75.0,57.5,Moderate,3,CORR-0029,2,True
EVT00073,Suspicious,Port Scan,30,-0.0086129171487899,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:00:00,106.138.143.123,10.0.4.69,david,Port Scan,HTTP,India,India,Device-128,Windows 10,Detected,0,No,CVE-2024-1045,3.4,Firewall,HR,AST004,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,30.0,100.0,95.0,61.5,High,2,CORR-0029,2,True
EVT00074,Suspicious,Phishing Email,35,-0.0108058663064234,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:05:00,137.76.29.130,10.0.5.136,alex,Phishing Email,HTTP,India,India,Device-166,Windows 11,Blocked,0,No,CVE-2023-1234,4.8,WebServer,HR,AST003,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,60,35.0,75.0,43.0,47.35,Moderate,3,CORR-0031,5,True
EVT00075,Suspicious,Brute Force,50,-0.0522862083383144,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:10:00,58.45.25.145,10.0.2.176,admin,Brute Force,HTTP,India,India,Device-145,Windows 11,Blocked,13,No,CVE-2024-2201,0.0,WebServer,Finance,AST003,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,50.0,75.0,75.0,62.5,High,2,CORR-0030,2,True
EVT00076,Suspicious,Phishing Email,30,-0.0092423004622583,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:15:00,22.114.143.175,10.0.10.253,alice,Phishing Email,HTTPS,India,India,Device-154,Linux,Detected,0,No,,1.2,HR-PC-01,HR,AST001,Medium,0.5,,,,,,,,,,,,False,,,,,0,0,60,30.0,50.0,0.0,32.5,Medium,4,CORR-0031,5,True
EVT00077,Suspicious,Failed Login,40,-0.0064002418115646,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:20:00,65.73.21.89,10.0.1.24,alex,Failed Login,TCP,India,India,Device-77,Windows 10,Failed,8,No,,3.6,WebServer,HR,AST003,High,0.75,,,,,,,,,T1110,Brute Force,Credential Access,False,,,,,0,0,80,40.0,75.0,0.0,45.0,Moderate,3,CORR-0034,4,True
EVT00078,Normal,File Access,5,0.006881315901511,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:25:00,185.123.48.174,10.0.5.71,admin,File Access,SMB,India,India,Device-83,Windows 11,Blocked,0,No,CVE-2024-1045,6.1,HR-PC-01,Sales,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,5.0,50.0,95.0,37.75,Medium,4,CORR-0031,5,True
EVT00079,Suspicious,Failed Login,50,-0.037423431061377,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:30:00,174.243.214.138,10.0.6.78,john,Failed Login,HTTPS,India,India,Device-141,Windows 11,Success,19,No,,1.8,Database-01,Sales,AST005,Critical,1.0,,,,,,,,,T1110,Brute Force,Credential Access,False,,,,,0,0,80,50.0,100.0,0.0,52.5,Moderate,3,CORR-0032,3,True
EVT00080,Normal,Privilege Escalation,5,0.0029350778744201,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:35:00,65.138.134.122,10.0.2.104,alex,Privilege Escalation,TCP,India,India,Device-191,Windows 10,Success,0,No,CVE-2024-2201,5.4,Firewall,IT,AST004,Critical,1.0,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,30,5.0,100.0,75.0,43.75,Moderate,3,CORR-0033,2,True
EVT00081,Suspicious,Phishing Email,30,-0.0263480622690385,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:40:00,115.67.79.20,10.0.9.37,alex,Phishing Email,HTTP,India,India,Device-124,Windows 10,Blocked,0,No,CVE-2024-2201,1.6,Finance-PC-02,Sales,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,60,30.0,75.0,75.0,52.5,Moderate,3,CORR-0031,5,True
EVT00082,Normal,File Access,0,0.0013233079284601,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:45:00,154.74.138.76,10.0.10.176,alex,File Access,SMB,India,India,Device-3,Linux,Success,0,No,CVE-2024-1045,3.8,Firewall,IT,AST004,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,0.0,100.0,95.0,46.5,Moderate,3,CORR-0033,2,True
EVT00083,Normal,USB Device Connected,15,0.0040006611442123,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:50:00,200.221.216.71,10.0.5.105,david,USB Device Connected,SMB,India,India,Device-119,Windows 11,Success,0,No,CVE-2023-1234,7.8,WebServer,IT,AST003,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,15.0,75.0,43.0,34.85,Medium,4,CORR-0034,4,True
EVT00084,Suspicious,Failed Login,50,-0.0292253274832721,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 06:55:00,151.71.182.142,10.0.4.201,root,Failed Login,HTTPS,India,India,Device-122,Linux,Failed,19,No,CVE-2024-1045,1.1,HR-PC-01,HR,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,80,50.0,50.0,95.0,61.5,High,2,CORR-0032,3,True
EVT00085,Suspicious,Failed Login,50,-0.0096902858615721,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:00:00,199.20.160.109,10.0.5.65,alex,Failed Login,TCP,India,India,Device-158,Windows 10,Detected,12,No,CVE-2024-2201,2.9,HR-PC-01,Sales,AST001,Medium,0.5,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,80,50.0,50.0,75.0,57.5,Moderate,3,CORR-0032,3,True
EVT00086,Suspicious,Malware Detection,70,-0.0396485690148306,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:05:00,133.73.28.88,10.0.10.30,root,Malware Detection,HTTP,India,India,Device-140,Linux,Detected,0,Yes,CVE-2024-2201,7.6,WebServer,IT,AST003,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,70.0,75.0,75.0,67.5,High,2,CORR-0036,5,True
EVT00087,Normal,USB Device Connected,15,0.0036040353100136,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:10:00,99.89.203.184,10.0.3.26,john,USB Device Connected,HTTPS,India,India,Device-85,Linux,Failed,0,No,CVE-2023-1234,7.4,HR-PC-01,Sales,AST001,Medium,0.5,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,15.0,50.0,43.0,29.85,Medium,4,CORR-0034,4,True
EVT00088,Suspicious,Malware Detection,70,-0.0464974051249239,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:15:00,103.61.249.238,10.0.4.215,john,Malware Detection,HTTP,India,India,Device-4,Windows 10,Detected,0,Yes,,8.0,WebServer,HR,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,80,70.0,75.0,0.0,52.5,Moderate,3,CORR-0036,5,True
EVT00089,Suspicious,USB Device Connected,35,-0.0156115197217592,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:20:00,171.147.79.40,10.0.8.212,admin,USB Device Connected,HTTPS,India,India,Device-5,Windows 10,Detected,0,No,CVE-2024-1045,5.4,Finance-PC-02,IT,AST002,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,35.0,75.0,95.0,57.75,Moderate,3,CORR-0034,4,True
EVT00090,Normal,Port Scan,5,0.0060926293096879,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:25:00,109.81.91.88,10.0.10.62,admin,Port Scan,SMB,India,India,Device-143,Windows 11,Failed,0,No,CVE-2023-1234,5.9,Firewall,HR,AST004,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,5.0,100.0,43.0,37.35,Medium,4,CORR-0035,3,True
EVT00091,Suspicious,File Access,30,-0.0028662335776103,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:30:00,204.20.97.180,10.0.8.177,root,File Access,SMB,India,India,Device-20,Windows 11,Detected,0,No,CVE-2023-1234,1.2,WebServer,Sales,AST003,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,60,30.0,75.0,43.0,46.1,Moderate,3,CORR-0036,5,True
EVT00092,Suspicious,Failed Login,55,-0.0031966531817079,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:35:00,144.48.245.12,10.0.8.62,admin,Failed Login,TCP,India,India,Device-80,Windows 10,Blocked,13,No,CVE-2024-1045,5.9,Firewall,Finance,AST004,Critical,1.0,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,T1110,Brute Force,Credential Access,False,,,,,0,0,80,55.0,100.0,95.0,72.75,High,2,CORR-0035,3,True
EVT00093,Suspicious,Port Scan,30,-0.0150617167384312,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:40:00,129.213.85.179,10.0.6.179,david,Port Scan,HTTP,India,India,Device-127,Windows 10,Blocked,0,No,CVE-2024-1045,2.6,HR-PC-01,HR,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,60,30.0,50.0,95.0,51.5,Moderate,3,CORR-0035,3,True
EVT00094,Suspicious,Phishing Email,30,-0.0072621755399472,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:45:00,188.184.172.238,10.0.2.67,alice,Phishing Email,HTTPS,India,India,Device-90,Windows 10,Blocked,0,No,CVE-2023-1234,0.1,Database-01,Finance,AST005,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,60,30.0,100.0,43.0,51.1,Moderate,3,CORR-0037,3,True
EVT00095,Suspicious,Malware Detection,60,-0.0335466843900903,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:50:00,206.101.219.184,10.0.3.148,john,Malware Detection,SMB,India,India,Device-118,Windows 10,Failed,0,Yes,,6.3,WebServer,HR,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,80,60.0,75.0,0.0,50.0,Moderate,3,CORR-0036,5,True
EVT00096,Suspicious,Login Success,40,-0.0059113286136422,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 07:55:00,192.207.195.107,10.0.10.36,root,Login Success,SMB,India,India,Device-34,Linux,Success,7,No,CVE-2023-1234,1.4,Database-01,Sales,AST005,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,60,40.0,100.0,43.0,53.6,Moderate,3,CORR-0037,3,True
EVT00097,Suspicious,SQL Injection Attempt,45,-0.0168377550906977,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:00:00,46.115.152.182,10.0.2.90,david,SQL Injection Attempt,SMB,India,India,Device-75,Windows 11,Blocked,0,No,CVE-2024-1045,7.1,WebServer,Finance,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,45.0,75.0,95.0,65.25,High,2,CORR-0036,5,True
EVT00098,Suspicious,Phishing Email,45,-0.0024511342189498,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:05:00,158.190.227.66,10.0.9.15,admin,Phishing Email,HTTPS,India,India,Device-41,Windows 11,Success,0,No,,8.5,Firewall,HR,AST004,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,80,45.0,100.0,0.0,51.25,Moderate,3,CORR-0039,4,True
EVT00099,Suspicious,Malware Detection,70,-0.0531103549426176,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:10:00,102.62.108.210,10.0.6.170,root,Malware Detection,HTTP,India,India,Device-184,Linux,Blocked,0,Yes,,7.2,Database-01,Sales,AST005,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,80,70.0,100.0,0.0,57.5,Moderate,3,CORR-0037,3,True
EVT00100,Normal,USB Device Connected,5,0.0068128341232151,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:15:00,69.19.85.172,10.0.10.236,root,USB Device Connected,SMB,India,India,Device-60,Windows 10,Blocked,0,No,CVE-2023-1234,4.0,Finance-PC-02,IT,AST002,High,0.75,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,30,5.0,75.0,43.0,32.35,Medium,4,CORR-0038,1,False
EVT00101,Suspicious,Brute Force,45,-0.0243851610895591,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:20:00,5.232.22.126,10.0.3.101,alex,Brute Force,SMB,India,India,Device-87,Windows 11,Success,2,No,,8.5,Finance-PC-02,HR,AST002,High,0.75,,,,,,,,,,,,False,,,,,0,0,80,45.0,75.0,0.0,46.25,Moderate,3,CORR-0039,4,True
EVT00102,Suspicious,Brute Force,30,-0.0422234289581822,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:25:00,49.197.184.51,10.0.3.93,alex,Brute Force,SMB,India,India,Device-194,Windows 11,Blocked,1,No,CVE-2023-1234,0.4,Firewall,HR,AST004,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,80,30.0,100.0,43.0,56.1,Moderate,3,CORR-0039,4,True
EVT00103,Suspicious,Brute Force,75,-0.0406986334386293,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:30:00,74.240.22.150,10.0.8.17,root,Brute Force,SSH,India,India,Device-24,Windows 10,Blocked,12,No,CVE-2024-2201,9.1,Finance-PC-02,IT,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,80,75.0,75.0,75.0,68.75,High,2,CORR-0039,4,True
EVT00104,Suspicious,Port Scan,45,-0.0236328830982346,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:35:00,5.218.155.151,10.0.5.204,john,Port Scan,SMB,India,India,Device-151,Linux,Blocked,0,No,,8.7,HR-PC-01,Sales,AST001,Medium,0.5,,,,,,,,,,,,False,,,,,0,0,80,45.0,50.0,0.0,41.25,Moderate,3,CORR-0040,2,True
EVT00105,Normal,File Access,5,0.0046330572221374,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:40:00,148.58.18.147,10.0.8.4,admin,File Access,HTTPS,India,India,Device-87,Windows 10,Success,0,No,CVE-2024-2201,5.8,Finance-PC-02,IT,AST002,High,0.75,VUL003,CVE-2024-2201,Network Security Vulnerability,High,7.5,Firewall,Yes,Open,,,,False,,,,,0,0,30,5.0,75.0,75.0,38.75,Medium,4,CORR-0042,2,True
EVT00106,Suspicious,Port Scan,30,-0.0082955118738169,Medium,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:45:00,86.1.82.233,10.0.5.93,john,Port Scan,HTTP,India,India,Device-149,Windows 11,Success,0,No,CVE-2023-1234,3.2,Firewall,Sales,AST004,Critical,1.0,VUL002,CVE-2023-1234,Chrome Domain Spoofing,Medium,4.3,Finance-PC-02,Yes,Open,,,,False,,,,,0,0,60,30.0,100.0,43.0,51.1,Moderate,3,CORR-0043,2,True
EVT00107,Suspicious,SQL Injection Attempt,30,-0.0185326543488629,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:50:00,219.133.188.10,10.0.1.197,alex,SQL Injection Attempt,HTTP,India,India,Device-68,Windows 10,Blocked,0,No,,0.7,Database-01,Finance,AST005,Critical,1.0,,,,,,,,,,,,False,,,,,0,0,80,30.0,100.0,0.0,47.5,Moderate,3,CORR-0041,1,False
EVT00108,Normal,File Access,15,0.0008611212997716,Low,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 08:55:00,33.144.134.61,10.0.3.26,alice,File Access,SSH,India,India,Device-13,Linux,Blocked,0,No,CVE-2024-1045,8.2,WebServer,Finance,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,30,15.0,75.0,95.0,45.25,Moderate,3,CORR-0042,2,True
EVT00109,Suspicious,SQL Injection Attempt,45,-0.0168306366607507,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 09:00:00,221.68.18.114,10.0.5.205,alex,SQL Injection Attempt,TCP,India,India,Device-8,Windows 10,Detected,0,No,CVE-2024-1045,8.9,WebServer,Sales,AST003,High,0.75,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,45.0,75.0,95.0,65.25,High,2,CORR-0045,4,True
EVT00110,Suspicious,Brute Force,65,-0.0465034237885936,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 09:05:00,51.119.58.151,10.0.2.250,root,Brute Force,SMB,India,India,Device-32,Linux,Blocked,14,No,CVE-2024-1045,7.8,HR-PC-01,Sales,AST001,Medium,0.5,VUL001,CVE-2024-1045,Privilege Escalation,Critical,9.5,Database-01,Yes,Open,,,,False,,,,,0,0,80,65.0,50.0,95.0,65.25,High,2,CORR-0040,2,True
EVT00111,Suspicious,SQL Injection Attempt,30,-0.0213193940041064,High,IF_v2,2026-08-18T21:13:23.477157,2025-08-01 09:10:00,158.181.112.237,10.0.10.3,admin,SQL Injection Attempt,SSH,India,India,Device-9,Windows 11,Blocked,0,No,,0.1,WebServer,HR,AST003,High,0.75,,,,,,,,,,,,False,,,,,0,0,80,30.0,75.0,0.0,42.5,Moderate,3,CORR-0045,4,True
