incident_id,correlation_id,event_ids,event_count,threat_type,risk_score,risk_class,priority,priority_rank,asset_id,asset_name,criticality,affected_user,source_ip,destination_ip,mitre_technique,technique_name,tactic,ioc_match,ioc_type,threat_actor,cvss_score,cve_id,status,created_at
INC-0399,CORR-0518,EVT01282|EVT01288,2,SQL Injection Attempt,70.25,High,High,2,AST004,Firewall,Critical,root,83.102.109.26,10.0.7.57,nan,nan,nan,False,nan,nan,7.8,CVE-2024-1045,Open,2026-09-05T15:46:29.824698+00:00
INC-0400,CORR-0519,EVT01289|EVT01292|EVT01293,3,Brute Force,67.5,High,High,2,AST004,Firewall,Critical,root,68.249.152.154,10.0.2.176,nan,nan,nan,False,nan,nan,2.1,CVE-2024-2201,Open,2026-09-05T15:46:29.824698+00:00
INC-0401,CORR-0521,EVT01290|EVT01295|EVT01296|EVT01297,4,Malware Detection,74.0,High,High,2,AST005,Database-01,Critical,john,177.12.101.2,10.0.4.157,nan,nan,nan,False,nan,nan,4.5,CVE-2024-1045,Open,2026-09-05T15:46:29.824698+00:00
INC-0402,CORR-0522,EVT01299|EVT01300|EVT01301|EVT01305,4,USB Device Connected,67.75,High,High,2,AST003,WebServer,High,alex,26.121.139.102,10.0.6.160,nan,nan,nan,False,nan,nan,9.6,CVE-2024-1045,Open,2026-09-05T15:46:29.825697+00:00
INC-0403,CORR-0523,EVT01302|EVT01304,2,SQL Injection Attempt,52.35,Moderate,Moderate,3,AST002,Finance-PC-02,High,alice,143.250.251.216,10.0.10.199,nan,nan,nan,False,nan,nan,5.7,CVE-2023-1234,Open,2026-09-05T15:46:29.825697+00:00
INC-0404,CORR-0524,EVT01298|EVT01303,2,Privilege Escalation,37.5,Medium,Medium,4,AST002,Finance-PC-02,High,david,17.144.16.59,10.0.5.32,nan,nan,nan,False,nan,nan,0.4,CVE-2024-2201,Open,2026-09-05T15:46:29.826698+00:00
INC-0405,CORR-0525,EVT01306|EVT01308,2,USB Device Connected,43.75,Moderate,Moderate,3,AST005,Database-01,Critical,david,170.130.170.125,10.0.4.201,nan,nan,nan,False,nan,nan,5.6,CVE-2024-2201,Open,2026-09-05T15:46:29.826698+00:00
INC-0406,CORR-0526,EVT01307|EVT01310|EVT01311,3,Port Scan,61.5,High,High,2,AST004,Firewall,Critical,alex,84.70.14.202,10.0.8.148,nan,nan,nan,False,nan,nan,3.0,CVE-2024-1045,Open,2026-09-05T15:46:29.826698+00:00
INC-0407,CORR-0527,EVT01309|EVT01312|EVT01313,3,Brute Force,59.85,Moderate,Moderate,3,AST003,WebServer,High,root,77.229.13.177,10.0.9.162,nan,nan,nan,False,nan,nan,7.8,CVE-2023-1234,Open,2026-09-05T15:46:29.826698+00:00
INC-0408,CORR-0528,EVT01316|EVT01320,2,Privilege Escalation,53.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,root,78.80.243.94,10.0.4.107,nan,nan,nan,False,nan,nan,5.8,CVE-2024-2201,Open,2026-09-05T15:46:29.827696+00:00
INC-0409,CORR-0529,EVT01314|EVT01315|EVT01317|EVT01318|EVT01321,5,Malware Detection,68.6,High,High,2,AST003,WebServer,High,alice,136.168.168.238,10.0.1.24,nan,nan,nan,False,nan,nan,9.8,CVE-2023-1234,Open,2026-09-05T15:46:29.827696+00:00
INC-0410,CORR-0530,EVT01319|EVT01322,2,Login Success,58.75,Moderate,Moderate,3,AST005,Database-01,Critical,alice,25.182.129.88,10.0.7.207,nan,nan,nan,False,nan,nan,6.8,CVE-2024-2201,Open,2026-09-05T15:46:29.827696+00:00
INC-0411,CORR-0532,EVT01324|EVT01325|EVT01326,3,Phishing Email,51.1,Moderate,Moderate,3,AST004,Firewall,Critical,admin,43.129.10.224,10.0.1.29,nan,nan,nan,False,nan,nan,3.4,CVE-2023-1234,Open,2026-09-05T15:46:29.828709+00:00
INC-0412,CORR-0534,EVT01329|EVT01332,2,File Access,52.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,alex,156.169.236.58,10.0.0.223,nan,nan,nan,False,nan,nan,1.2,CVE-2024-2201,Open,2026-09-05T15:46:29.828709+00:00
INC-0413,CORR-0535,EVT01327|EVT01331,2,Privilege Escalation,37.75,Medium,Medium,4,AST001,HR-PC-01,Medium,admin,67.65.253.74,10.0.5.199,nan,nan,nan,False,nan,nan,4.9,CVE-2024-1045,Open,2026-09-05T15:46:29.828709+00:00
INC-0414,CORR-0536,EVT01330|EVT01334|EVT01335,3,Port Scan,61.5,High,High,2,AST004,Firewall,Critical,david,207.183.205.40,10.0.8.82,nan,nan,nan,False,nan,nan,2.2,CVE-2024-1045,Open,2026-09-05T15:46:29.828709+00:00
INC-0415,CORR-0538,EVT01336|EVT01338|EVT01341,3,Login Success,45.0,Moderate,Moderate,3,AST004,Firewall,Critical,john,179.98.4.59,10.0.2.197,nan,nan,nan,False,nan,nan,3.7,CVE-2024-2201,Open,2026-09-05T15:46:29.829720+00:00
INC-0416,CORR-0539,EVT01333|EVT01339|EVT01340,3,Brute Force,72.75,High,High,2,AST005,Database-01,Critical,alex,218.100.199.253,10.0.7.116,nan,nan,nan,False,nan,nan,4.9,CVE-2024-1045,Open,2026-09-05T15:46:29.829720+00:00
INC-0417,CORR-0540,EVT01342|EVT01343|EVT01346,3,Malware Detection,79.0,High,High,2,AST002,Finance-PC-02,High,root,80.245.109.148,10.0.4.95,nan,nan,nan,False,nan,nan,9.5,CVE-2024-1045,Open,2026-09-05T15:46:29.829720+00:00
INC-0418,CORR-0542,EVT01344|EVT01345|EVT01349,3,Port Scan,59.85,Moderate,Moderate,3,AST005,Database-01,Critical,admin,186.133.179.245,10.0.1.79,nan,nan,nan,False,nan,nan,8.2,CVE-2023-1234,Open,2026-09-05T15:46:29.830720+00:00
INC-0419,CORR-0543,EVT01348|EVT01350|EVT01353,3,Port Scan,65.25,High,High,2,AST003,WebServer,High,david,109.127.255.118,10.0.5.38,nan,nan,nan,False,nan,nan,8.0,CVE-2024-1045,Open,2026-09-05T15:46:29.830720+00:00
INC-0420,CORR-0544,EVT01352|EVT01354|EVT01357,3,Malware Detection,66.5,High,High,2,AST001,HR-PC-01,Medium,admin,95.238.0.70,10.0.9.58,nan,nan,nan,False,nan,nan,8.9,CVE-2024-1045,Open,2026-09-05T15:46:29.831722+00:00
INC-0421,CORR-0545,EVT01351|EVT01355,2,USB Device Connected,43.75,Moderate,Moderate,3,AST004,Firewall,Critical,john,140.170.170.230,10.0.4.23,nan,nan,nan,False,nan,nan,5.4,nan,Open,2026-09-05T15:46:29.831722+00:00
INC-0422,CORR-0546,EVT01359|EVT01361|EVT01364,3,Brute Force,66.5,High,High,2,AST003,WebServer,High,john,212.16.18.111,10.0.2.18,nan,nan,nan,False,nan,nan,3.0,CVE-2024-1045,Open,2026-09-05T15:46:29.831722+00:00
INC-0423,CORR-0547,EVT01356|EVT01362,2,Port Scan,56.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,david,22.125.183.190,10.0.1.202,nan,nan,nan,False,nan,nan,2.5,CVE-2024-1045,Open,2026-09-05T15:46:29.832724+00:00
INC-0424,CORR-0548,EVT01358|EVT01360|EVT01363,3,File Access,62.75,High,High,2,AST004,Firewall,Critical,alice,163.176.163.222,10.0.3.194,nan,nan,nan,False,nan,nan,5.4,CVE-2024-1045,Open,2026-09-05T15:46:29.832724+00:00
INC-0425,CORR-0550,EVT01365|EVT01366|EVT01368|EVT01369|EVT01370,5,Login Success,77.75,High,High,2,AST005,Database-01,Critical,admin,108.177.118.113,10.0.4.55,nan,nan,nan,False,nan,nan,9.8,CVE-2024-1045,Open,2026-09-05T15:46:29.832724+00:00
INC-0426,CORR-0551,EVT01371|EVT01373|EVT01375,3,Port Scan,56.5,Moderate,Moderate,3,AST003,WebServer,High,alex,200.95.232.244,10.0.3.154,nan,nan,nan,False,nan,nan,3.8,CVE-2024-1045,Open,2026-09-05T15:46:29.833722+00:00
INC-0427,CORR-0554,EVT01374|EVT01378|EVT01379|EVT01381|EVT01382,5,Login Success,66.25,High,High,2,AST002,Finance-PC-02,High,root,168.65.232.14,10.0.8.48,nan,nan,nan,False,nan,nan,8.2,CVE-2024-2201,Open,2026-09-05T15:46:29.833722+00:00
INC-0428,CORR-0555,EVT01376|EVT01380|EVT01383,3,Port Scan,72.75,High,High,2,AST004,Firewall,Critical,john,167.198.12.224,10.0.2.118,nan,nan,nan,False,nan,nan,9.7,CVE-2024-1045,Open,2026-09-05T15:46:29.834725+00:00
INC-0429,CORR-0556,EVT01386|EVT01388,2,Brute Force,72.75,High,High,2,AST005,Database-01,Critical,john,53.184.151.57,10.0.5.136,nan,nan,nan,False,nan,nan,9.1,CVE-2024-1045,Open,2026-09-05T15:46:29.834725+00:00
INC-0430,CORR-0558,EVT01384|EVT01385|EVT01390|EVT01391,4,Malware Detection,63.75,High,High,2,AST002,Finance-PC-02,High,root,100.205.233.139,10.0.1.139,nan,nan,nan,False,nan,nan,1.4,CVE-2024-2201,Open,2026-09-05T15:46:29.834725+00:00
INC-0431,CORR-0559,EVT01392|EVT01394|EVT01395,3,SQL Injection Attempt,67.75,High,High,2,AST004,Firewall,Critical,alice,99.79.174.210,10.0.6.116,nan,nan,nan,False,nan,nan,5.9,CVE-2024-1045,Open,2026-09-05T15:46:29.835731+00:00
INC-0432,CORR-0560,EVT01387|EVT01393,2,Failed Login,64.85,High,High,2,AST005,Database-01,Critical,admin,28.232.74.99,10.0.3.191,T1110,Brute Force,Credential Access,False,nan,nan,8.4,CVE-2023-1234,Open,2026-09-05T15:46:29.835731+00:00
INC-0433,CORR-0562,EVT01400|EVT01404,2,File Access,42.75,Moderate,Moderate,3,AST003,WebServer,High,root,157.217.114.95,10.0.7.28,nan,nan,nan,False,nan,nan,6.4,CVE-2024-1045,Open,2026-09-05T15:46:29.835731+00:00
INC-0434,CORR-0564,EVT01396|EVT01397|EVT01399|EVT01402|EVT01406,5,USB Device Connected,62.35,High,High,2,AST005,Database-01,Critical,alex,187.220.119.147,10.0.5.149,nan,nan,nan,False,nan,nan,9.3,CVE-2023-1234,Open,2026-09-05T15:46:29.835731+00:00
INC-0435,CORR-0566,EVT01403|EVT01407|EVT01409|EVT01412,4,Login Success,75.25,High,High,2,AST004,Firewall,Critical,alex,198.72.223.164,10.0.8.12,nan,nan,nan,False,nan,nan,7.9,CVE-2024-1045,Open,2026-09-05T15:46:29.836735+00:00
INC-0436,CORR-0568,EVT01411|EVT01413,2,USB Device Connected,65.25,High,High,2,AST003,WebServer,High,admin,81.26.188.26,10.0.1.66,nan,nan,nan,False,nan,nan,7.8,CVE-2024-1045,Open,2026-09-05T15:46:29.836735+00:00
INC-0437,CORR-0569,EVT01408|EVT01414|EVT01417,3,Login Success,71.5,High,High,2,AST005,Database-01,Critical,root,211.16.139.137,10.0.2.94,nan,nan,nan,False,nan,nan,3.0,CVE-2024-1045,Open,2026-09-05T15:46:29.836735+00:00
INC-0438,CORR-0570,EVT01415|EVT01418|EVT01421,3,Malware Detection,61.1,High,High,2,AST003,WebServer,High,alex,13.150.110.173,10.0.10.125,nan,nan,nan,False,nan,nan,8.1,CVE-2023-1234,Open,2026-09-05T15:46:29.837849+00:00
INC-0439,CORR-0571,EVT01416|EVT01422,2,Failed Login,47.5,Moderate,Moderate,3,AST004,Firewall,Critical,john,196.197.35.143,10.0.1.124,T1110,Brute Force,Credential Access,False,nan,nan,1.9,nan,Open,2026-09-05T15:46:29.837849+00:00
INC-0440,CORR-0572,EVT01419|EVT01420|EVT01424,3,SQL Injection Attempt,67.75,High,High,2,AST003,WebServer,High,alex,82.83.177.69,10.0.1.233,nan,nan,nan,False,nan,nan,9.9,CVE-2024-1045,Open,2026-09-05T15:46:29.838849+00:00
INC-0441,CORR-0573,EVT01427|EVT01428,2,Brute Force,72.75,High,High,2,AST004,Firewall,Critical,john,131.92.166.130,10.0.1.238,nan,nan,nan,False,nan,nan,5.1,CVE-2024-1045,Open,2026-09-05T15:46:29.838849+00:00
INC-0442,CORR-0574,EVT01423|EVT01425|EVT01429|EVT01431,4,Phishing Email,57.75,Moderate,Moderate,3,AST003,WebServer,High,root,142.244.178.33,10.0.4.78,nan,nan,nan,False,nan,nan,6.8,CVE-2024-1045,Open,2026-09-05T15:46:29.838849+00:00
INC-0443,CORR-0575,EVT01426|EVT01430|EVT01432,3,Port Scan,40.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alice,25.119.127.135,10.0.4.122,nan,nan,nan,False,nan,nan,8.6,CVE-2024-1045,Open,2026-09-05T15:46:29.839846+00:00
INC-0444,CORR-0576,EVT01433|EVT01435|EVT01437,3,Port Scan,63.75,High,High,2,AST003,WebServer,High,david,20.73.92.121,10.0.5.213,nan,nan,nan,False,nan,nan,9.1,CVE-2024-2201,Open,2026-09-05T15:46:29.839846+00:00
INC-0445,CORR-0577,EVT01438|EVT01439,2,Failed Login,52.75,Moderate,Moderate,3,AST005,Database-01,Critical,john,40.60.171.169,10.0.8.143,T1110,Brute Force,Credential Access,False,nan,nan,5.4,CVE-2024-1045,Open,2026-09-05T15:46:29.839846+00:00
INC-0446,CORR-0578,EVT01434|EVT01440,2,Brute Force,57.35,Moderate,Moderate,3,AST001,HR-PC-01,Medium,admin,56.238.222.197,10.0.2.87,nan,nan,nan,False,nan,nan,9.2,CVE-2023-1234,Open,2026-09-05T15:46:29.840913+00:00
INC-0447,CORR-0579,EVT01436|EVT01441|EVT01442|EVT01443|EVT01445|EVT01448,6,File Access,70.25,High,High,2,AST005,Database-01,Critical,alex,110.44.76.61,10.0.6.34,nan,nan,nan,False,nan,nan,7.0,CVE-2024-1045,Open,2026-09-05T15:46:29.840913+00:00
INC-0448,CORR-0580,EVT01444|EVT01446,2,Phishing Email,47.35,Moderate,Moderate,3,AST003,WebServer,High,alice,156.1.20.254,10.0.6.116,nan,nan,nan,False,nan,nan,4.8,CVE-2023-1234,Open,2026-09-05T15:46:29.840913+00:00
INC-0449,CORR-0581,EVT01447|EVT01450|EVT01451|EVT01454,4,USB Device Connected,48.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alice,72.39.154.227,10.0.4.53,nan,nan,nan,False,nan,nan,4.7,CVE-2024-2201,Open,2026-09-05T15:46:29.840913+00:00
INC-0450,CORR-0582,EVT01449|EVT01452,2,SQL Injection Attempt,68.75,High,High,2,AST005,Database-01,Critical,admin,75.72.247.130,10.0.6.47,nan,nan,nan,False,nan,nan,9.1,CVE-2024-2201,Open,2026-09-05T15:46:29.841910+00:00
INC-0451,CORR-0584,EVT01453|EVT01455|EVT01457|EVT01459|EVT01461|EVT01463,6,Login Success,66.5,High,High,2,AST003,WebServer,High,alex,158.169.224.81,10.0.7.1,nan,nan,nan,False,nan,nan,3.7,CVE-2024-1045,Open,2026-09-05T15:46:29.841910+00:00
INC-0452,CORR-0585,EVT01458|EVT01462,2,Port Scan,58.75,Moderate,Moderate,3,AST005,Database-01,Critical,david,35.20.154.99,10.0.9.7,nan,nan,nan,False,nan,nan,6.8,CVE-2024-2201,Open,2026-09-05T15:46:29.841910+00:00
INC-0453,CORR-0586,EVT01460|EVT01465|EVT01466|EVT01470,4,Port Scan,72.75,High,High,2,AST004,Firewall,Critical,john,139.78.25.8,10.0.4.234,nan,nan,nan,False,nan,nan,10.0,CVE-2024-1045,Open,2026-09-05T15:46:29.842910+00:00
INC-0454,CORR-0587,EVT01464|EVT01467|EVT01468|EVT01469|EVT01471,5,Failed Login,72.75,High,High,2,AST004,Firewall,Critical,root,159.47.41.250,10.0.3.220,T1110,Brute Force,Credential Access,False,nan,nan,6.9,CVE-2024-1045,Open,2026-09-05T15:46:29.842910+00:00
INC-0455,CORR-0589,EVT01472|EVT01476,2,Phishing Email,70.25,High,High,2,AST005,Database-01,Critical,alice,156.162.127.17,10.0.1.75,nan,nan,nan,False,nan,nan,7.9,CVE-2024-1045,Open,2026-09-05T15:46:29.842910+00:00
INC-0456,CORR-0590,EVT01474|EVT01477,2,Malware Detection,62.75,High,High,2,AST001,HR-PC-01,Medium,alex,28.252.92.50,10.0.2.109,nan,nan,nan,False,nan,nan,2.1,CVE-2024-1045,Open,2026-09-05T15:46:29.843910+00:00
INC-0457,CORR-0591,EVT01475|EVT01478,2,Failed Login,66.5,High,High,2,AST004,Firewall,Critical,alice,80.115.66.61,10.0.3.213,T1110,Brute Force,Credential Access,False,nan,nan,2.3,CVE-2024-1045,Open,2026-09-05T15:46:29.843910+00:00
INC-0458,CORR-0592,EVT01481|EVT01482,2,File Access,37.5,Medium,Medium,4,AST003,WebServer,High,root,201.5.196.244,10.0.8.248,nan,nan,nan,False,nan,nan,0.2,CVE-2024-2201,Open,2026-09-05T15:46:29.843910+00:00
INC-0459,CORR-0593,EVT01480|EVT01483|EVT01484,3,SQL Injection Attempt,56.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,admin,79.166.146.179,10.0.3.19,nan,nan,nan,False,nan,nan,8.4,CVE-2024-2201,Open,2026-09-05T15:46:29.843910+00:00
INC-0460,CORR-0594,EVT01479|EVT01485,2,Privilege Escalation,65.25,High,High,2,AST002,Finance-PC-02,High,admin,213.188.73.196,10.0.6.209,nan,nan,nan,False,nan,nan,8.2,CVE-2024-1045,Open,2026-09-05T15:46:29.845341+00:00
INC-0461,CORR-0597,EVT01486|EVT01491,2,File Access,52.5,Moderate,Moderate,3,AST003,WebServer,High,david,17.85.253.50,10.0.0.146,nan,nan,nan,False,nan,nan,1.1,CVE-2024-2201,Open,2026-09-05T15:46:29.845341+00:00
INC-0462,CORR-0598,EVT01487|EVT01488|EVT01492,3,SQL Injection Attempt,61.5,High,High,2,AST003,WebServer,High,root,142.228.161.40,10.0.4.159,nan,nan,nan,False,nan,nan,1.8,CVE-2024-1045,Open,2026-09-05T15:46:29.845341+00:00
INC-0463,CORR-0599,EVT01495|EVT01497,2,Malware Detection,68.75,High,High,2,AST005,Database-01,Critical,admin,134.188.137.57,10.0.3.173,nan,nan,nan,False,nan,nan,3.0,CVE-2024-2201,Open,2026-09-05T15:46:29.846340+00:00
INC-0464,CORR-0600,EVT01493|EVT01496|EVT01499|EVT01501,4,Login Success,58.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,john,104.174.176.7,10.0.1.16,nan,nan,nan,False,nan,nan,9.7,CVE-2024-2201,Open,2026-09-05T15:46:29.846340+00:00
INC-0465,CORR-0601,EVT01494|EVT01498|EVT01500,3,SQL Injection Attempt,70.25,High,High,2,AST004,Firewall,Critical,david,111.199.178.230,10.0.6.45,nan,nan,nan,False,nan,nan,8.0,CVE-2024-1045,Open,2026-09-05T15:46:29.847343+00:00
INC-0466,CORR-0602,EVT01504|EVT01506,2,Privilege Escalation,46.5,Moderate,Moderate,3,AST004,Firewall,Critical,david,209.139.245.173,10.0.10.205,nan,nan,nan,False,nan,nan,1.3,CVE-2024-1045,Open,2026-09-05T15:46:29.847343+00:00
INC-0467,CORR-0603,EVT01502|EVT01505|EVT01507|EVT01508|EVT01510,5,Login Success,65.25,High,High,2,AST001,HR-PC-01,Medium,john,69.134.69.33,10.0.8.93,nan,nan,nan,False,nan,nan,8.8,CVE-2024-1045,Open,2026-09-05T15:46:29.847343+00:00
INC-0468,CORR-0604,EVT01503|EVT01509,2,Malware Detection,62.5,High,High,2,AST001,HR-PC-01,Medium,david,79.175.202.38,10.0.6.5,nan,nan,nan,False,nan,nan,8.6,CVE-2024-2201,Open,2026-09-05T15:46:29.848344+00:00
INC-0469,CORR-0605,EVT01514|EVT01515,2,Failed Login,58.75,Moderate,Moderate,3,AST005,Database-01,Critical,admin,21.34.228.240,10.0.0.52,T1110,Brute Force,Credential Access,False,nan,nan,9.7,nan,Open,2026-09-05T15:46:29.848778+00:00
INC-0470,CORR-0606,EVT01511|EVT01516,2,Phishing Email,56.5,Moderate,Moderate,3,AST003,WebServer,High,root,70.26.13.26,10.0.2.90,nan,nan,nan,False,nan,nan,3.1,CVE-2024-1045,Open,2026-09-05T15:46:29.849285+00:00
INC-0471,CORR-0607,EVT01512|EVT01517|EVT01520,3,USB Device Connected,60.25,High,High,2,AST001,HR-PC-01,Medium,alice,54.86.32.76,10.0.2.48,nan,nan,nan,False,nan,nan,7.5,CVE-2024-1045,Open,2026-09-05T15:46:29.849800+00:00
INC-0472,CORR-0608,EVT01513|EVT01519|EVT01521|EVT01524,4,SQL Injection Attempt,47.35,Moderate,Moderate,3,AST001,HR-PC-01,Medium,david,46.113.99.74,10.0.8.231,nan,nan,nan,False,nan,nan,6.5,CVE-2023-1234,Open,2026-09-05T15:46:29.849800+00:00
INC-0473,CORR-0609,EVT01518|EVT01523|EVT01526,3,Failed Login,67.35,High,High,2,AST004,Firewall,Critical,root,17.20.141.146,10.0.4.180,T1110,Brute Force,Credential Access,False,nan,nan,10.0,CVE-2023-1234,Open,2026-09-05T15:46:29.849800+00:00
INC-0474,CORR-0611,EVT01522|EVT01528|EVT01534,3,Malware Detection,58.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,david,214.227.38.114,10.0.3.26,nan,nan,nan,False,nan,nan,2.5,CVE-2024-2201,Open,2026-09-05T15:46:29.850811+00:00
INC-0475,CORR-0612,EVT01527|EVT01531,2,Privilege Escalation,66.5,High,High,2,AST005,Database-01,Critical,root,18.91.175.241,10.0.0.97,nan,nan,nan,False,nan,nan,1.1,CVE-2024-1045,Open,2026-09-05T15:46:29.850811+00:00
INC-0476,CORR-0613,EVT01530|EVT01533|EVT01536,3,USB Device Connected,58.75,Moderate,Moderate,3,AST004,Firewall,Critical,root,122.87.85.114,10.0.5.108,nan,nan,nan,False,nan,nan,5.9,CVE-2024-2201,Open,2026-09-05T15:46:29.850811+00:00
INC-0477,CORR-0614,EVT01529|EVT01532|EVT01535,3,Failed Login,71.5,High,High,2,AST005,Database-01,Critical,root,195.110.159.161,10.0.5.99,T1110,Brute Force,Credential Access,False,nan,nan,2.2,CVE-2024-1045,Open,2026-09-05T15:46:29.851815+00:00
INC-0478,CORR-0616,EVT01537|EVT01542|EVT01547,3,Malware Detection,70.0,High,High,2,AST004,Firewall,Critical,alex,53.40.219.113,10.0.2.18,nan,nan,nan,False,nan,nan,5.3,CVE-2024-2201,Open,2026-09-05T15:46:29.851815+00:00
INC-0479,CORR-0617,EVT01539|EVT01541|EVT01544,3,File Access,61.5,High,High,2,AST005,Database-01,Critical,david,68.208.164.182,10.0.9.168,nan,nan,nan,False,nan,nan,0.5,CVE-2024-1045,Open,2026-09-05T15:46:29.852813+00:00
INC-0480,CORR-0618,EVT01540|EVT01543|EVT01545,3,Malware Detection,69.0,High,High,2,AST003,WebServer,High,admin,157.19.240.33,10.0.2.25,nan,nan,nan,False,nan,nan,5.8,CVE-2024-1045,Open,2026-09-05T15:46:29.852813+00:00
INC-0481,CORR-0619,EVT01546|EVT01548|EVT01552|EVT01556,4,File Access,72.75,High,High,2,AST005,Database-01,Critical,john,45.191.11.214,10.0.10.216,nan,nan,nan,False,nan,nan,9.9,CVE-2024-1045,Open,2026-09-05T15:46:29.853810+00:00
INC-0482,CORR-0620,EVT01551|EVT01553|EVT01559,3,USB Device Connected,53.75,Moderate,Moderate,3,AST003,WebServer,High,root,211.14.126.162,10.0.1.160,nan,nan,nan,False,nan,nan,4.2,CVE-2024-2201,Open,2026-09-05T15:46:29.853810+00:00
INC-0483,CORR-0621,EVT01549|EVT01550|EVT01554|EVT01555,4,SQL Injection Attempt,67.75,High,High,2,AST004,Firewall,Critical,alice,55.164.56.97,10.0.0.153,nan,nan,nan,False,nan,nan,6.4,CVE-2024-1045,Open,2026-09-05T15:46:29.853810+00:00
INC-0484,CORR-0622,EVT01557|EVT01558,2,USB Device Connected,38.75,Medium,Medium,4,AST002,Finance-PC-02,High,alex,91.173.86.108,10.0.3.198,nan,nan,nan,False,nan,nan,6.6,CVE-2024-2201,Open,2026-09-05T15:46:29.854813+00:00
INC-0485,CORR-0624,EVT01560|EVT01562|EVT01566,3,Privilege Escalation,59.85,Moderate,Moderate,3,AST004,Firewall,Critical,david,129.185.168.126,10.0.1.206,nan,nan,nan,False,nan,nan,8.5,CVE-2023-1234,Open,2026-09-05T15:46:29.854813+00:00
INC-0486,CORR-0625,EVT01565|EVT01567,2,Brute Force,64.85,High,High,2,AST005,Database-01,Critical,root,218.211.242.80,10.0.0.138,nan,nan,nan,False,nan,nan,8.0,CVE-2023-1234,Open,2026-09-05T15:46:29.854813+00:00
INC-0487,CORR-0626,EVT01564|EVT01568,2,File Access,52.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,admin,161.65.74.110,10.0.8.215,nan,nan,nan,False,nan,nan,2.7,CVE-2024-2201,Open,2026-09-05T15:46:29.855807+00:00
INC-0488,CORR-0627,EVT01563|EVT01569,2,Phishing Email,52.35,Moderate,Moderate,3,AST004,Firewall,Critical,root,105.46.137.199,10.0.10.252,nan,nan,nan,False,nan,nan,5.4,CVE-2023-1234,Open,2026-09-05T15:46:29.855807+00:00
INC-0489,CORR-0629,EVT01572|EVT01575,2,File Access,52.35,Moderate,Moderate,3,AST005,Database-01,Critical,admin,93.135.237.190,10.0.8.66,nan,nan,nan,False,nan,nan,4.8,CVE-2023-1234,Open,2026-09-05T15:46:29.855807+00:00
INC-0490,CORR-0630,EVT01570|EVT01574|EVT01576,3,USB Device Connected,65.25,High,High,2,AST002,Finance-PC-02,High,admin,97.12.126.76,10.0.0.129,nan,nan,nan,False,nan,nan,7.7,CVE-2024-1045,Open,2026-09-05T15:46:29.855807+00:00
INC-0491,CORR-0631,EVT01573|EVT01577|EVT01578|EVT01580,4,Login Success,67.5,High,High,2,AST004,Firewall,Critical,alex,36.217.197.128,10.0.10.178,nan,nan,nan,False,nan,nan,3.1,CVE-2024-2201,Open,2026-09-05T15:46:29.856805+00:00
INC-0492,CORR-0632,EVT01579|EVT01582,2,Failed Login,37.5,Medium,Medium,4,AST001,HR-PC-01,Medium,alex,21.34.119.252,10.0.7.137,T1110,Brute Force,Credential Access,False,nan,nan,2.4,nan,Open,2026-09-05T15:46:29.856805+00:00
INC-0493,CORR-0633,EVT01581|EVT01583|EVT01584,3,File Access,58.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,root,99.243.198.235,10.0.1.166,nan,nan,nan,False,nan,nan,9.7,CVE-2024-2201,Open,2026-09-05T15:46:29.856805+00:00
INC-0494,CORR-0634,EVT01587|EVT01592,2,Port Scan,52.5,Moderate,Moderate,3,AST003,WebServer,High,admin,147.161.93.7,10.0.6.226,nan,nan,nan,False,nan,nan,3.7,CVE-2024-2201,Open,2026-09-05T15:46:29.857806+00:00
INC-0495,CORR-0636,EVT01585|EVT01586|EVT01590|EVT01591,4,Brute Force,68.75,High,High,2,AST002,Finance-PC-02,High,root,110.123.91.207,10.0.7.239,nan,nan,nan,False,nan,nan,9.7,CVE-2024-2201,Open,2026-09-05T15:46:29.857806+00:00
INC-0496,CORR-0637,EVT01589|EVT01593|EVT01594,3,Failed Login,60.25,High,High,2,AST001,HR-PC-01,Medium,admin,156.111.125.9,10.0.0.19,T1110,Brute Force,Credential Access,False,nan,nan,6.6,CVE-2024-1045,Open,2026-09-05T15:46:29.857806+00:00
INC-0497,CORR-0638,EVT01595|EVT01597|EVT01599|EVT01601,4,Failed Login,68.75,High,High,2,AST005,Database-01,Critical,admin,64.79.112.247,10.0.3.22,T1110,Brute Force,Credential Access,False,nan,nan,4.0,CVE-2024-2201,Open,2026-09-05T15:46:29.858808+00:00
INC-0498,CORR-0640,EVT01596|EVT01602|EVT01604,3,Brute Force,57.35,Moderate,Moderate,3,AST002,Finance-PC-02,High,root,223.164.232.223,10.0.5.200,nan,nan,nan,False,nan,nan,6.6,CVE-2023-1234,Open,2026-09-05T15:46:29.858808+00:00
